url,description,price,square_feet,bedrooms,neighborhood
https://sfbay.craigslist.org/sby/apa/d/san-jose-2x1-high-rise-living-large/7085339127.html,| 2x1 | High Rise Living! Large Kitchen! Double Sinks!,3164.0,1034.0,2.0,san jose south
https://sfbay.craigslist.org/sfc/apa/d/stunning-panoramic-views-opera-laza/7085323706.html,"STUNNING PANORAMIC VIEWS, OPERA P LAZA, FURNISHED.",3275.0,767.0,1.0,downtown / civic / van ness
https://sfbay.craigslist.org/pen/apa/d/san-mateo-fully-equipped-kit-ceiling/7085339077.html,"Fully equipped kit, ceiling fan, floor to ceiling windows,fitness,pool",3785.0,805.0,1.0,san mateo
https://sfbay.craigslist.org/eby/apa/d/walnut-creek-deluxe-kitchen-large-2br/7081573412.html,"Deluxe kitchen, Large 2BR apt, Walnut Creek downtown, Generous closets",2495.0,868.0,2.0,walnut creek
https://sfbay.craigslist.org/sby/apa/d/san-jose-large-1br-1ba-apt-new/7084153264.html,"Large 1BR 1BA apt, NEW appliances, Light & bright, Plush carpeting",2050.0,700.0,1.0,willow glen / cambrian
https://sfbay.craigslist.org/nby/apa/d/fulton-beautifully-updated-4-bdrm-home/7077963319.html,Beautifully updated 4 bdrm home,3000.0,1900.0,4.0,santa rosa
https://sfbay.craigslist.org/sby/apa/d/san-jose-3x2-on-the-3rd-floor-lots-of/7085338748.html,3X2 On The 3rd Floor! Lots of Windows! Available NOW!,4076.0,1359.0,3.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/berkeley-in-garden-compound-ultilities/7085338616.html,in garden compound -ultilities included,3150.0,550.0,2.0,oakland rockridge / claremont
https://sfbay.craigslist.org/nby/apa/d/rohnert-park-1100sf-large-open-floor/7085332054.html,1100sf Large Open Floor Plan! Brand New Apartment!,2735.0,1100.0,2.0,rohnert pk / cotati
https://sfbay.craigslist.org/pen/apa/d/san-bruno-san-bruno-3-bedroom-2/7083980060.html,"San Bruno - 3 bedroom, 2 bathroom home for rent",3500.0,,3.0,san bruno
https://sfbay.craigslist.org/sby/apa/d/los-altos-refreshing-swimming-pool-2br/7082887203.html,"Refreshing swimming pool, 2BR 2BA apt, Pets welcome, Modern kitchen",3295.0,1100.0,2.0,mountain view
https://sfbay.craigslist.org/nby/apa/d/rohnert-park-rohnert-park-condo-located/7080698692.html,Rohnert Park Condo located in Peaceful Deer Meadow complex,2250.0,1024.0,2.0,rohnert pk / cotati
https://sfbay.craigslist.org/nby/apa/d/novato-novato-beautiful-2-bedroom-1/7075826655.html,Novato - Beautiful 2 bedroom 1 bathroom 872 square foot 2-story condo,2595.0,872.0,2.0,novato
https://sfbay.craigslist.org/eby/apa/d/san-leandro-1-month-free-this-wont-last/7085337938.html,1 Month Free! This won't last! New Interiors. Call Today!,2315.0,975.0,2.0,san leandro
https://sfbay.craigslist.org/eby/apa/d/hayward-center-street-cottage-washer/7085333845.html,"22108 Center Street, Cottage, Washer/Dryer, Walk to Stores, BART",1450.0,1874.0,2.0,hayward / castro valley
https://sfbay.craigslist.org/nby/apa/d/novato-large-totally-renovated-2bd-1ba/7085337699.html,Large Totally renovated 2BD/1BA Plus Bonus room,2995.0,1340.0,2.0,novato
https://sfbay.craigslist.org/sby/apa/d/san-jose-cozy-junior-one-bed-one-bath/7085313776.html,Cozy Junior One Bed/One Bath Available Now!,1995.0,540.0,1.0,san jose south
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1-bed-1-bath-with-4-weeks/7085337401.html,"1 Bed 1 Bath with 4 Weeks FREE!!! Best Amenities, and Great Location!",4480.0,,1.0,soma / south beach
https://sfbay.craigslist.org/scz/apa/d/aptos-beautiful-rio-del-mar-house-3-2/7085337359.html,Beautiful Rio del Mar house 3/2,3400.0,1800.0,3.0,aptos
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lumina-large-1-bed-15/7085276891.html,"Lumina Large 1 bed 1.5 bath floorpan $4,200",4200.0,1100.0,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/vacaville-beautifully-updated-two/7085336983.html,Beautifully Updated Two Bedroom Apartment Homes,1909.0,811.0,2.0,fairfield / vacaville
https://sfbay.craigslist.org/sby/apa/d/milpitas-gorgeous-views-1-month-free/7084165637.html,Gorgeous views & 1 MONTH FREE! Call for an appointment!,3275.0,1155.0,2.0,milpitas
https://sfbay.craigslist.org/eby/apa/d/berkeley-huge-1-bed-4-blocks-uc-berkeley/7085325431.html,Huge 1-bed 4 blocks uc Berkeley,700.0,,1.0,berkeley
https://sfbay.craigslist.org/nby/apa/d/mill-valley-mill-valley-studio/7080915679.html,Mill valley studio,1995.0,400.0,1.0,mill valley
https://sfbay.craigslist.org/eby/apa/d/vacaville-phenomenal-upstairs-two/7085336547.html,Phenomenal Upstairs Two Bedroom Apartment Home,1980.0,811.0,2.0,fairfield / vacaville
https://sfbay.craigslist.org/sby/apa/d/san-jose-2br-1ba-apartment-in-wall-usb/7085336461.html,2BR/1BA APARTMENT W/ IN-WALL USB CHARGING PORTS,3299.0,,2.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/vacaville-why-settle-for-less-when-you/7085331197.html,Why settle for less when you can get the BEST?,2630.0,1590.0,3.0,fairfield / vacaville
https://sfbay.craigslist.org/sby/apa/d/san-jose-2x2-apt-with-separate-dining/7085333004.html,2x2 Apt. with a Separate Dining Area and a Walk-In Closet,2977.0,950.0,2.0,santa clara
https://sfbay.craigslist.org/eby/apa/d/vacaville-patios-and-balconies/7085336134.html,Patios and Balconies,1596.0,475.0,1.0,fairfield / vacaville
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-5th-avenue-and-clement-st/7085336053.html,5th Avenue and Clement St - 1 bedroom ~ J.Wavro,2600.0,,1.0,inner richmond
https://sfbay.craigslist.org/sby/apa/d/mountain-view-modern-appliances-at-your/7085336024.html,Modern Appliances at Your Finger tips & a Spacious Patio for a Garden,3699.0,826.0,2.0,mountain view
https://sfbay.craigslist.org/sby/apa/d/campbell-3-bedroom-2-bath-spacious/7085328931.html,"3 Bedroom, 2 Bath Spacious Luxury Apartment - PHENOMENAL VIEW!!!",4963.0,1233.0,3.0,campbell
https://sfbay.craigslist.org/eby/apa/d/oakland-live-in-stylefully-furnished-24/7085327675.html,"Live In Style...Fully Furnished! 24/7 Fitness, Pool/Spa, Parking",2890.0,629.0,1.0,oakland lake merritt / grand
https://sfbay.craigslist.org/pen/apa/d/palo-alto-large-1-bedroom-1-bath-close/7085325751.html,"Large 1 Bedroom 1 Bath Close to Stanford, Downtown Palo Alto",700.0,,1.0,palo alto
https://sfbay.craigslist.org/sby/apa/d/milpitas-did-somebody-say-rooftop-pool/7085335730.html,Did Somebody Say ROOFTOP POOL? Call to schedule a tour!,3410.0,1155.0,2.0,milpitas
https://sfbay.craigslist.org/eby/apa/d/hayward-center-street-cottage-washer/7085327488.html,"22108 Center Street, Cottage, Washer/Dryer, Walk to Stores, BART",1450.0,1874.0,2.0,hayward / castro valley
https://sfbay.craigslist.org/eby/apa/d/hayward-spacious-2-bedroom-1-bath/7085335624.html,"Spacious 2 bedroom 1 bath Hayward, Avail 4-1-20",2195.0,900.0,2.0,hayward / castro valley
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-studios-1-bath-available-now/7073342577.html,Studios/1 Bath*** Available Now!!!,1700.0,280.0,1.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-see-our-stunning-studios/7085335270.html,See our Stunning Studios! Limited Time: $1000 OFF First Month!,3220.0,571.0,1.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/san-jose-come-for-visit-stay-for-while/7085335179.html,"Come For A Visit, Stay For A While! New 1x1 Apt. w/ 2 Mo Free Rent!",2297.0,622.0,1.0,san jose downtown
https://sfbay.craigslist.org/pen/apa/d/mountain-view-best-location-near/7085334996.html,"Best Location!! Near Downtown, Parks, Library, Cal Train and Google HQ",4436.0,1030.0,2.0,mountain view
https://sfbay.craigslist.org/eby/apa/d/alameda-peaceful-studio-walk-in-closet/7085320943.html,Peaceful Studio - Walk-in Closet & Balcony! Convenient Location!,2270.0,560.0,1.0,alameda
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bike-friendly-spin-studio/7069885494.html,"Bike Friendly, Spin Studio, Spa Suite",4671.0,902.0,1.0,downtown / civic / van ness
https://sfbay.craigslist.org/sby/apa/d/santa-clara-this-home-has-it-all-from/7085323368.html,This home has it all! from the views to structure to the measurements!,3023.0,908.0,1.0,santa clara
https://sfbay.craigslist.org/eby/apa/d/oakland-4-bedroom-two-story-house/7074584990.html,4 bedroom Two-Story House,4800.0,,4.0,oakland north / temescal
https://sfbay.craigslist.org/nby/apa/d/large-half-house-2-bedroom-2ba-great/7085334500.html,LARGE half house 2 bedroom 2ba   great  location,2695.0,,2.0,san rafael
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-two-floor-flat/7085334120.html,Spacious Two Floor Flat: Walk Everywhere,8850.0,2450.0,4.0,noe valley
https://sfbay.craigslist.org/pen/apa/d/san-bruno-walking-distance-to-bart-and/7072083011.html,Walking distance to BART and CalTrains w/ parking,3400.0,980.0,3.0,san bruno
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-furnished-studio-gg/7079216104.html,LARGE FURNISHED STUDIO-GG Bridge Views-$3450-1 month Min Stay,3450.0,700.0,1.0,nob hill
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-so-many-bedrooms-luxury/7085333915.html,SO MANY BEDROOMS!! Luxury living on two floors!,8850.0,2400.0,5.0,glen park
https://sfbay.craigslist.org/nby/apa/d/santa-rosa-gorgeous-3-bedroom-2-bath/7085325653.html,Gorgeous 3 bedroom 2 bath with pool views! Tour today!,2795.0,1450.0,3.0,santa rosa
https://sfbay.craigslist.org/sby/apa/d/san-jose-1br-1ba-apt-stainless-steel/7085333779.html,1BR/1BA APT. W/ STAINLESS STEEL APPLIANCES IN A PET-FRIENDLY COMMUNITY,2294.0,650.0,1.0,san jose downtown
https://sfbay.craigslist.org/sby/apa/d/milpitas-2-bed-2-bath-two-podium/7085333628.html,"2 Bed - 2 Bath, Two Podium Courtyards, Conference Room",3410.0,1155.0,2.0,milpitas
https://sfbay.craigslist.org/eby/apa/d/concord-special-concord-beautiful-house/7085332709.html,Special! Concord Beautiful House 3bdrm 2bth $2850,2850.0,1176.0,3.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/eby/apa/d/union-city-large-closets-fitness-center/7082835492.html,"Large Closets, Fitness Center, Private Patios & Balconies",2145.0,660.0,1.0,fremont / union city / newark
https://sfbay.craigslist.org/eby/apa/d/vacaville-spacious-two-bedroom-close-to/7085328765.html,"~Spacious Two-Bedroom, close to shopping, dining,  and More.....",1875.0,943.0,2.0,fairfield / vacaville
https://sfbay.craigslist.org/sby/apa/d/san-jose-location-community-quality/7085333026.html,"Location, Community, Quality Living. It All Starts Right Here!!",2425.0,822.0,2.0,san jose south
https://sfbay.craigslist.org/nby/apa/d/san-rafael-huge-fully-renovated-1/7085326105.html,Huge Fully Renovated 1 Bedroom Available,700.0,,1.0,san rafael
https://sfbay.craigslist.org/scz/apa/d/santa-cruz-all-utilities-and-wifi/7085329109.html,All utilities and WiFi included!1 bath/W&D,700.0,,1.0,santa cruz
https://sfbay.craigslist.org/eby/apa/d/union-city-dual-master-suites-at/7085332892.html,Dual Master Suites at Opposite Sides For Privacy Ready To Move In!,2886.0,850.0,2.0,fremont / union city / newark
https://sfbay.craigslist.org/nby/apa/d/renovated-apartment-with-washer-dryer/7069849472.html,Renovated Apartment With Washer-Dryer!!,1995.0,860.0,2.0,petaluma
https://sfbay.craigslist.org/eby/apa/d/pleasanton-live-remarkably-in-central/7085332768.html,Live Remarkably in Central Dublin!,2497.0,796.0,1.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sby/apa/d/san-jose-1br1ba/7085332651.html,1Br1Ba,1750.0,,1.0,san jose east
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-3br2ba-home-by/7085323070.html,Gorgeous 3BR2BA home by Union Square! 10 mins walk to downtown SF!,4995.0,,3.0,nob hill
https://sfbay.craigslist.org/sby/apa/d/san-jose-get-1-month-free-on-this-1-br/7085332594.html,Get 1 MONTH FREE on this 1 BR w/ 10 Ft Ceilings & Built In Desk!,2865.0,806.0,1.0,san jose downtown
https://sfbay.craigslist.org/sby/apa/d/san-jose-2000-off-at-move-in-march-move/7084086297.html,$2000 Off at Move-In! March Move-In!,2230.0,647.0,1.0,
https://sfbay.craigslist.org/nby/apa/d/1000-off-on-first-months-rent-renovated/7084161075.html,$1000 Off On First Month's Rent-Renovated Apartment!,2095.0,900.0,2.0,petaluma
https://sfbay.craigslist.org/nby/apa/d/1500-off-on-first-months-rent-newly/7084149439.html,$1500 Off On First Month's Rent-Newly Renovated Apartment!!,2050.0,900.0,2.0,petaluma
https://sfbay.craigslist.org/pen/apa/d/redwood-city-do-miss-out-on-our-last-1/7085332192.html,Do Miss Out on Our Last 1 Bedroom with Mountain Views! Look & Lease!,3865.0,710.0,1.0,redwood city
https://sfbay.craigslist.org/sby/apa/d/san-jose-spacious-1x1-with-reserved/7085313694.html,Spacious 1x1 with Reserved Parking! Apply Today!,2413.0,806.0,1.0,
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-sunny-2-br/7081552661.html,Top Floor Sunny 2 BR Russian Hill Apt,3900.0,1200.0,2.0,russian hill
https://sfbay.craigslist.org/nby/apa/d/fully-remodeled-with-amazing-bay-views/7079399884.html,Fully Remodeled with ***Amazing Bay Views***,3950.0,,2.0,sausalito
https://sfbay.craigslist.org/eby/apa/d/tracy-warm-up-with-these-hot-prices/7085331260.html,WARM UP WITH THESE HOT PRICES!,1995.0,1080.0,2.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-call-for-details-sky-deck/7085331009.html,"Call for Details, Sky Deck, Outdoor TV",4765.0,809.0,1.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-save-available-now-come/7085330417.html,SAVE $$ AVAILABLE NOW! Come Tour Today!,3837.0,768.0,,financial district
https://sfbay.craigslist.org/sby/apa/d/san-jose-cute-studio-apartment-in-the/7085330305.html,Cute Studio Apartment in the Heart of Downtown! Tons of Amenities!~,2023.0,400.0,1.0,san jose downtown
https://sfbay.craigslist.org/sby/apa/d/santa-clara-not-just-any-community/7085330249.html,Not Just Any Community!! Summerwood A Place To Call Home!,2487.0,820.0,,saratoga
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-1bd-1ba-with-new/7077962687.html,Updated 1BD/1BA with New Appliances in Quaint Neighborhood,2950.0,810.0,1.0,alamo square / nopa
https://sfbay.craigslist.org/sby/apa/d/san-jose-embrace-the-unknown-new/7085326774.html,"Embrace The Unknown, A New Beginning Awaits!!!",2595.0,838.0,2.0,san jose south
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-1000-off-first-month-call-for/7085329696.html,$1000 OFF First Month! Call for Details!,3220.0,571.0,,sunnyvale
https://sfbay.craigslist.org/sfc/apa/d/san-jose-move-in-special-fireplace/7083322610.html,MOVE IN SPECIAL / Fireplace,1455.0,1066.0,3.0,"san jose, ca"
https://sfbay.craigslist.org/pen/apa/d/daly-city-new-way-of-living/7085329583.html,A New Way of Living.,2385.0,511.0,,daly city
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-refurbished-1-bed-1/7083981671.html,Newly Refurbished 1 Bed 1 Bath near Japantown,2900.0,540.0,1.0,lower pac hts
https://sfbay.craigslist.org/pen/apa/d/mountain-view-nearby-to-schools-grocery/7085329271.html,"Nearby to schools, grocery, and Caltrain, AC, Spa, WD, wood flrs, gym",3595.0,930.0,2.0,mountain view
https://sfbay.craigslist.org/pen/apa/d/mountain-view-walk-to-facebook-shuttle/7085329022.html,"Walk to Facebook shuttle, grocery, school, Caltrain, AC, WD, Pool",3145.0,705.0,1.0,mountain view
https://sfbay.craigslist.org/eby/apa/d/walnut-creek-pet-friendly-fitness/7066825801.html,"Pet Friendly, Fitness Center, Shopping Centers Near By, Pool",2620.0,736.0,1.0,walnut creek
https://sfbay.craigslist.org/sfc/apa/d/south-san-francisco-beautiful-cozy-4/7081090241.html,"Beautiful, Cozy 4 Bedroom Home",7000.0,2600.0,4.0,"sunshine gardens, south san francisco"
https://sfbay.craigslist.org/nby/apa/d/deer-park-studio-apartment-for-rent/7081079815.html,STUDIO APARTMENT FOR RENT,1200.0,500.0,1.0,napa county
https://sfbay.craigslist.org/pen/apa/d/available-room-for-rent-with-all/7085328662.html,Available Room for rent with All Utilities Included,1400.0,,1.0,mountain view
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-studio-in/7085328639.html,Furnished Studio In Luxury High Rise - Must See Bay Bridge Views!,3230.0,300.0,1.0,financial district
https://sfbay.craigslist.org/sby/apa/d/campbell-spacious-2-bedroom-2-bath-near/7085313269.html,"Spacious 2 Bedroom 2 Bath Near Downtown, Pruneyard, Theater -CALL NOW",5055.0,1545.0,2.0,campbell
https://sfbay.craigslist.org/eby/apa/d/fremont-fremont-ardenwood-forest-park/7082431408.html,Fremont Ardenwood Forest Park house for rent !,3450.0,1600.0,4.0,fremont / union city / newark
https://sfbay.craigslist.org/eby/apa/d/albany-june-1st-mid-century-modern-2/7084117769.html,"June 1st, Mid Century Modern 2 Bed On Solano At A Great Price!",2450.0,,2.0,albany / el cerrito
https://sfbay.craigslist.org/eby/apa/d/berkeley-june-1st-spacious-brown/7082444452.html,"June 1st, Spacious Brown Shingle Duplex Walk To CAL, Shops!",4995.0,,3.0,berkeley
https://sfbay.craigslist.org/eby/apa/d/vacaville-pet-friendly-no-size/7085327676.html,Pet Friendly! No Size Restrictions!,1701.0,475.0,1.0,fairfield / vacaville
https://sfbay.craigslist.org/eby/apa/d/san-ramon-best-prices-of-the/7085327617.html,Best Prices Of The Season~Bright 2BD 1BA ~Only $2431! Call Now!,2431.0,750.0,2.0,danville / san ramon
https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-pleasant-hill-remodeled-2/7085327571.html,"Pleasant Hill, Remodeled 2 Bedroom Apartment for Rent",1900.0,,2.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-pleasant-hill-remodeled-2/7085327571.html,"Pleasant Hill, Remodeled 2 Bedroom Apartment for Rent",1900.0,,2.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/sby/apa/d/san-jose-branham-house-offers-fresh/7085319731.html,Branham House Offers A Fresh Start With A Familiar Feel!!!,2495.0,822.0,2.0,san jose south
https://sfbay.craigslist.org/sby/apa/d/cupertino-no-place-like-home-ground/7082842936.html,✿ No place like home - Ground floor - Apply TODAY! ✿,3995.0,1200.0,3.0,cupertino
https://sfbay.craigslist.org/eby/apa/d/berkeley-june-1st-extra-large-2-bed/7077248570.html,"June 1st, Extra Large 2 Bed Just Blocks to UC, Parks, Telegraph",3895.0,,2.0,berkeley
https://sfbay.craigslist.org/eby/apa/d/berkeley-june-1st-spacious-modern/7082256796.html,"June 1st, Spacious Modern Studio Just Blocks To CAL, BART, Downtown!",2495.0,,1.0,berkeley
https://sfbay.craigslist.org/eby/apa/d/albany-june-1st-remodeled-junior-1/7077224077.html,"June 1st, Remodeled Junior 1 Bedroom Right On Solano 1 Blk To Safeway!",1950.0,,1.0,albany / el cerrito
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-months-free-new-one-bed/7085327290.html,2 Months Free! | New One Bed with Bay View! | Net Rent $3602,4322.0,630.0,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/berkeley-june-1st-spacious-3-bed-walk/7084100134.html,"June 1st, Spacious 3 Bed, Walk To Shopping, CAL, Gourmet Ghtetto!",3995.0,,3.0,berkeley
https://sfbay.craigslist.org/eby/apa/d/vacaville-beautiful-1-bedroom-apartment/7085327271.html,Beautiful 1 Bedroom Apartment Home!,1735.0,619.0,1.0,fairfield / vacaville
https://sfbay.craigslist.org/eby/apa/d/berkeley-june-1st-top-floor-penthouse/7082454525.html,"June 1st, Top Floor Penthouse Unit On Hillegass Near CAL! Must SEE!",4995.0,,2.0,berkeley
https://sfbay.craigslist.org/eby/apa/d/berkeley-june-1st-modern-luxury-in/7077193563.html,"June 1st, Modern Luxury In Downtown Walk 2 CAL And BART",3995.0,,2.0,berkeley
https://sfbay.craigslist.org/eby/apa/d/berkeley-june-1st-spacious-well-priced/7079216475.html,"June 1st, Spacious Well Priced Unit On Southside W/Hardwood Floors!",3250.0,,2.0,berkeley
